time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1776314638003317000,180.15831689453125,550.1568305445835,1.4737126663235052,180,-33.4392709782972,524.3421370936558,218.61709608738255,14.245954591379485,8.58599252074299,-70.68702539915246,0.2121338154788355
1776314639003346400,181.1583464355469,550.0672587249428,1.5014945828953337,180,-33.43926580989094,524.2525652740151,218.61710750415483,14.245954594835332,9.471755049726353,-70.68703194532884,0.27053749531578153
1776314640003376400,182.15837646484374,550.0836848458275,1.4982763616763395,180,-33.43926179261325,524.2689913948998,218.61710799819704,14.245954591062667,9.74088238889579,-70.68703022344019,0.25021873782587867
1776314641003405800,183.15840576171874,549.7612612703815,1.4987500265855582,180,-33.439253361172014,523.9465678194538,218.61711471993453,14.245954589163686,9.808547992823806,-70.68703122941528,0.2075934609689259
1776314642003435000,184.15843505859374,549.7002498442307,1.3274727394471115,180,-33.439243296917105,523.885556393303,218.6171208429758,14.245954589520375,9.672270637356672,-70.68703088580676,0.1251760367894317
1776314643003465200,185.15846533203126,549.6667455658317,1.42476195892656,180,-33.43924188502062,523.8520521149039,218.6171206718379,14.245954589555527,9.56945491800159,-70.68703000045434,0.14179395048787824
1776314644003492900,186.15849291992188,549.4053501114249,1.5537051378469802,180,-33.439241829462006,523.5906566604972,218.61712627374337,14.245954593842184,8.847146791436122,-70.68703452355341,0.18188623217948258
1776314645003523300,187.1585234375,550.0164887877181,1.0721176860065111,180,-33.43923695698156,524.2017953367904,218.61713072085138,14.24595459118714,8.132639398169587,-70.68703556214804,0.018497612007564994
1776314646003553000,188.15855297851562,550.4498217152432,1.35251805609799,180,-33.439234249274875,524.6351282643154,218.61712712489688,14.245954592398538,7.679468232665378,-70.6870312086549,0.04191052914332201
1776314647003583000,189.1585830078125,551.4767107600346,1.5308020543395102,180,-33.439230873148766,525.6620173091069,218.61712342318964,14.245954592527964,7.0024666768131585,-70.68702641591948,0.05622610130898077
1776314648003613000,190.15861303710938,549.188529738225,1.1169577006945748,-1,-33.43922894534356,523.3738362872973,-1,14.245954603350977,6.8485315813931535,-70.68704065787657,0.895159542948202
1776314649003641600,191.1586416015625,549.2040029754862,0.9671730232511719,-1,-33.43922062963404,523.3893095245585,-1,14.245954597237374,6.893587464098085,-70.68704063026335,0.5612031018695648
1776314650003670800,192.1586708984375,549.4219456464052,1.2822434002539762,-1,-33.439216197707694,523.6072521954775,-1,14.245954589093522,7.406956130527659,-70.68703234532055,0.3110810938159295
1776314651003700200,193.1587001953125,549.696787128225,1.4058119985493407,-1,-33.43920914826484,523.8820936772972,-1,14.245954589188527,7.9493332780541355,-70.68702187980873,0.23823630136983934
1776314652003730200,194.15873022460937,550.1116822734475,1.4096175071389325,-1,-33.43920573988173,524.2969888225198,-1,14.245954589175469,8.158754756696993,-70.68700977349343,0.20672863426244314
1776314653003759900,195.158759765625,550.3086924962699,1.3997720044234538,-1,-33.43920415632073,524.4939990453422,-1,14.245954589267145,8.229356173047988,-70.68700072283559,0.1749116216597593
1776314654003789000,196.1587890625,549.97611253988,1.3933601402744722,-1,-33.439199799770854,524.1614190889522,-1,14.245954588362874,8.224598733427795,-70.6869970143825,0.3399042196405538
1776314655003819300,197.1588193359375,549.972771785222,1.382092424704805,-1,-33.43919683514697,524.1580783342943,-1,14.245954589403679,8.192578662175157,-70.68699249499583,0.21185241447172481
1776314656003848200,198.15884814453125,549.7640979234129,1.2708588551814628,-1,-33.439186405097324,523.9494044724852,-1,14.245954591678563,8.892302705346255,-70.68699260365628,0.3267349449175818
1776314657003876900,199.158876953125,549.7578434841707,1.4057305837780067,-1,-33.43918276640958,523.943150033243,-1,14.245954591146196,9.394759090827089,-70.68699735441511,0.25857490954509077
1776314658003907300,200.1589072265625,549.9791548885405,1.3989628315006886,-1,-33.43918165802704,524.1644614376128,-1,14.245954590715717,9.380383878688901,-70.68699777543809,0.08379857952262162
1776314659003936800,201.15893676757813,550.004422863014,1.4057693043142092,-1,-33.43918450750921,524.1897294120863,-1,14.245954590900142,9.311320713782864,-70.68700109868502,0.08888346906400539
1776314660003966000,202.15896606445312,550.5867331260815,1.3930342385562609,-1,-33.439188101769325,524.7720396751538,-1,14.245954591231536,9.12760655577113,-70.68700770932747,0.05736888922945542
1776314661003994600,203.15899462890624,548.3354107737541,1.1761753378849928,50.37626666951383,-33.43918454808109,522.5207173228264,304.9019096793595,14.245954626234997,8.940836559355809,-70.68702014848625,0.6361568140672021
