time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1775230063012410600,433.50541064453125,1078.3379573319107,1.3949902527785905,180,-33.55459884928093,1049.948162028566,29.477169549669878,5.685641233423661,3,-70.39786426407025,0.06947836637057198
1775230064012424400,434.5054245605469,1078.4650568692014,1.7547727921103942,180,-33.554590375797794,1050.0752615658566,29.47716641480945,5.7101953335338225,3,-70.39786211237102,0.24327315978512717
1775230065012438000,435.50543798828124,1078.709733392112,1.6072321331373383,180,-33.55458669606218,1050.3199380887672,29.477165066056855,5.804112603782525,3,-70.39786226030999,0.16185212021570622
1775230066012452600,436.50545263671876,1078.6928406506777,1.7145789907588558,180,-33.55457723186758,1050.303045347333,29.47716160996273,5.917937052159238,3,-70.39786374537017,0.2664641719714495
1775230067012466700,437.505466796875,1078.5760213574395,1.750692145906694,180,-33.55457081379799,1050.1862260540947,29.47715925598858,5.89165995576524,3,-70.39786387228322,0.32308027367739045
1775230068012480800,438.50548071289063,1078.8895362559706,1.669100712305332,180,-33.554565530786924,1050.4997409526259,29.477157428333083,5.870579571056154,3,-70.39787342182092,0.16968148129070926
1775230069012495000,439.5054951171875,1079.0487480685115,1.5475573700224285,180,-33.55456295906429,1050.6589527651668,29.477156522176323,5.756277339649985,3,-70.39787665637141,0.08032492445474576
1775230070012508200,440.5055080566406,1078.949924428016,1.7907766095728512,180,-33.554561343384115,1050.5601291246712,29.47715593500864,5.69633934225139,3,-70.39787715365742,0.1665984229360183
1775230071012523000,441.50552294921874,1078.5027256458998,2.030443559025652,180,-33.55455918810966,1050.112930342555,29.477155091680217,5.789903078426253,3,-70.39787266021668,0.2862564650467079
1775230072012537000,442.505537109375,1078.8096314370632,1.988537206182689,180,-33.554553676621126,1050.4198361337185,29.477153106487954,6.107423702133119,3,-70.39787588336941,0.29656813795196996
1775230073012551000,443.5055510253906,1078.7776065859944,1.996579531913627,180,-33.55455452970113,1050.3878112826496,29.47715345120348,6.394412623466625,3,-70.3978785992772,0.24809155900758695
1775230074012565000,444.50556494140625,1078.9826079858467,1.7735496833113473,180,-33.55455499972915,1050.592812682502,29.47715363238114,6.4582709707251125,3,-70.39787934417657,0.17230127399162665
1775230075012578600,445.5055786132813,1079.0406174408272,1.209438863262507,180,-33.554555338495895,1050.6508221374825,29.477153759104073,6.124944509243507,3,-70.39787954976418,0
1775230076012593200,446.50559326171873,1079.0406174408272,1.213301565603928,180,-33.554555338495895,1050.6508221374825,29.477153759104073,6.133246574074059,3,-70.39787954976418,0
1775230077012607000,447.50560693359375,1079.0707423780113,1.061827625430648,180,-33.55456162534809,1050.6809470746666,29.477156148656544,6.001186103242535,3,-70.39788661229106,0
1775230078012621000,448.50562109375,1078.8726026853547,1.4121038893660771,180,-33.55456626949221,1050.48280738201,29.477157905907927,6.014929373519721,3,-70.39789114865077,0.02136125218343312
1775230079012635100,449.50563525390623,1079.8976169815287,1.3698627855927925,180,-33.554568933671305,1051.507821678184,29.4771588964139,6.037452486225845,3,-70.39789224278047,0.0322364683318056
1775230080012649200,450.50564916992187,1079.05986642465,1.857953199080407,180,-33.554565458721555,1050.6700711213052,29.477157636597322,6.092444822349608,3,-70.39789357370665,0.23184413396282677
1775230081012663300,451.5056633300781,1079.1813237825409,1.8376548971656381,180,-33.554566038342294,1050.7915284791961,29.477157923831506,6.257882662166904,3,-70.39789997115302,0.18775059361028806
1775230082012676900,452.5056767578125,1079.1296506328508,1.7395737827923041,180,-33.55456828614054,1050.739855329506,29.477158747683944,6.380876929240005,3,-70.3978998769637,0.13098447280035952
1775230083012691000,453.50569091796876,1079.1266552042216,1.7819650997645633,180,-33.554572450867255,1050.7368599008769,29.477160265212596,6.4147155561898765,3,-70.39789893765916,0.09730577817409376
1775230084012704800,454.5057048339844,1079.187499864027,1.3938893218123902,180,-33.55457167473251,1050.7977045606822,29.477160005659865,6.0897567306235025,3,-70.39790110913741,0.02628760127773291
1775230085012719000,455.50571899414064,1078.899173184298,1.7783549638792855,180,-33.554569116657326,1050.5093778809533,29.47715908020606,6.208519923515938,3,-70.39790225693707,0.20442128094326908
